,peak_time,xcorrcoef,min_t,max_t,min_f,max_f,recording,deployment,site,label,datetime,recording_length
1800,598.848,0.6557430933420618,598.4933333333333,599.2026666666666,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1945,579.904,0.6538486412675087,579.5493333333334,580.2586666666666,205.69162,617.953796,1_20230331_180000.wav,1,1,upsweep_500hz,2023-03-31 18:00:00,600.0
1946,0.8053333333333333,0.654191971746182,0.4506666666666666,1.16,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1947,20.91733333333333,0.6660083035906288,20.562666666666665,21.272,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1948,23.23733333333333,0.6545391212184472,22.882666666666665,23.592,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1949,25.55733333333333,0.6624358966762401,25.202666666666666,25.912,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1950,41.70133333333333,0.6794397294247323,41.34666666666666,42.056,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1951,43.97866666666667,0.6634132931500458,43.624,44.333333333333336,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1952,46.192,0.6553185690439404,45.83733333333333,46.54666666666667,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1953,48.565333333333335,0.6532116056740234,48.21066666666667,48.92,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1954,66.70933333333333,0.6837815913596789,66.35466666666667,67.064,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1955,68.96,0.6560833629734454,68.60533333333333,69.31466666666665,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1956,71.30666666666667,0.6726863980509943,70.952,71.66133333333335,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1957,97.248,0.6820085627704884,96.89333333333336,97.60266666666666,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1958,99.41866666666668,0.6521776921593094,99.064,99.77333333333334,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1959,101.792,0.6604215378241379,101.43733333333331,102.14666666666668,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1960,104.06933333333332,0.6522087514681826,103.71466666666666,104.424,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1961,132.112,0.652486341448385,131.75733333333332,132.46666666666667,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1962,134.34666666666666,0.6526145855733703,133.992,134.70133333333334,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1963,136.736,0.675355187338371,136.38133333333332,137.09066666666666,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1964,138.896,0.6556190394385809,138.5413333333333,139.25066666666666,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1965,167.19466666666668,0.6599260452382819,166.84,167.54933333333335,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1966,169.33333333333334,0.663328138749077,168.97866666666667,169.68800000000002,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1967,171.74933333333334,0.6500565655711305,171.39466666666667,172.104,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1968,221.088,0.6578266074108132,220.7333333333333,221.44266666666667,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1969,223.27466666666663,0.6618631536018695,222.92,223.6293333333333,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1970,225.56266666666667,0.6630750118235638,225.208,225.9173333333333,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1971,227.968,0.6526237552386633,227.6133333333333,228.32266666666663,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1972,272.9653333333333,0.6511014722238506,272.61066666666665,273.32,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1973,275.3173333333333,0.6514324443188704,274.9626666666667,275.672,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1974,277.696,0.652794521568242,277.3413333333333,278.0506666666667,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1975,279.888,0.6500856942960984,279.5333333333333,280.24266666666665,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1976,327.77066666666667,0.6524905622527627,327.416,328.12533333333334,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1977,330.016,0.6600100106512694,329.66133333333335,330.3706666666667,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1978,332.26666666666665,0.6720687796019533,331.912,332.6213333333333,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1979,334.6186666666667,0.6564241583873355,334.264,334.97333333333336,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1980,357.4986666666667,0.6686521679313677,357.144,357.8533333333333,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1981,359.664,0.6593506389250695,359.3093333333333,360.01866666666666,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1982,362.0373333333333,0.6664915408984855,361.68266666666665,362.392,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1983,364.2346666666666,0.6533600082857643,363.88,364.5893333333333,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1984,366.7146666666667,0.655558753462993,366.36,367.06933333333336,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1985,498.4213333333333,0.6707495587969976,498.06666666666666,498.776,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1986,505.53066666666666,0.6645510729987977,505.176,505.8853333333333,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1987,525.8186666666667,0.6514795720967432,525.464,526.1733333333333,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1988,528.0586666666667,0.6504714472846574,527.7040000000001,528.4133333333333,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1989,573.488,0.654985637020328,573.1333333333334,573.8426666666667,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1990,575.7173333333334,0.6542170193166669,575.3626666666668,576.072,205.69162,617.953796,1_20230401_060000.wav,1,1,upsweep_500hz,2023-04-01 06:00:00,600.0
1991,323.9626666666667,0.6592548861914466,323.608,324.3173333333333,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
1992,419.6,0.6696362945058719,419.24533333333335,419.9546666666667,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
1993,421.8186666666667,0.6530357105250862,421.464,422.17333333333335,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
1994,424.192,0.702793079109871,423.8373333333333,424.5466666666667,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
1995,441.36,0.6508982312477954,441.0053333333333,441.7146666666667,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
1996,443.6693333333333,0.6636830252036627,443.31466666666665,444.024,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
1997,445.85066666666665,0.6572488153832781,445.496,446.2053333333333,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
1998,479.488,0.6512587632140862,479.1333333333333,479.8426666666667,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
1999,481.744,0.6579120444468529,481.38933333333335,482.0986666666667,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
2000,484.0266666666666,0.661692719838951,483.672,484.3813333333333,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
2001,486.3093333333333,0.66533583208926,485.9546666666666,486.664,205.69162,617.953796,1_20230401_063032.wav,1,1,upsweep_500hz,2023-04-01 06:30:32,568.0
2002,196.6773333333333,0.6530967616450817,196.32266666666663,197.032,205.69162,617.953796,1_20230413_073000.wav,2,1,upsweep_500hz,2023-04-13 07:30:00,600.0
2003,329.19466666666665,0.6620273840806626,328.84,329.5493333333333,205.69162,617.953796,1_20230413_073000.wav,2,1,upsweep_500hz,2023-04-13 07:30:00,600.0
2004,390.992,0.6500879249623556,390.6373333333333,391.3466666666667,205.69162,617.953796,1_20230413_073000.wav,2,1,upsweep_500hz,2023-04-13 07:30:00,600.0
2005,395.01866666666666,0.6796462542340476,394.664,395.3733333333333,205.69162,617.953796,1_20230413_073000.wav,2,1,upsweep_500hz,2023-04-13 07:30:00,600.0
2006,436.864,0.6764972760706037,436.5093333333333,437.21866666666665,205.69162,617.953796,1_20230413_073000.wav,2,1,upsweep_500hz,2023-04-13 07:30:00,600.0
2007,438.8213333333333,0.6522322686498981,438.4666666666666,439.176,205.69162,617.953796,1_20230413_073000.wav,2,1,upsweep_500hz,2023-04-13 07:30:00,600.0
2008,564.752,0.65497572790978,564.3973333333333,565.1066666666666,205.69162,617.953796,1_20230413_073000.wav,2,1,upsweep_500hz,2023-04-13 07:30:00,600.0
2054,75.64266666666667,0.6595923187241006,75.28800000000001,75.99733333333333,205.69162,617.953796,1_20230415_073000.wav,2,1,upsweep_500hz,2023-04-15 07:30:00,600.0
2055,144.76266666666666,0.6585530590038478,144.408,145.1173333333333,205.69162,617.953796,1_20230415_073000.wav,2,1,upsweep_500hz,2023-04-15 07:30:00,600.0
2056,146.75733333333332,0.6520025644379156,146.40266666666665,147.112,205.69162,617.953796,1_20230415_073000.wav,2,1,upsweep_500hz,2023-04-15 07:30:00,600.0
2057,519.7173333333334,0.6584825126750716,519.3626666666668,520.072,205.69162,617.953796,1_20230415_073000.wav,2,1,upsweep_500hz,2023-04-15 07:30:00,600.0
2058,589.968,0.6564470524471137,589.6133333333333,590.3226666666666,205.69162,617.953796,1_20230416_060000.wav,2,1,upsweep_500hz,2023-04-16 06:00:00,600.0
2059,592.304,0.6908013237185181,591.9493333333334,592.6586666666666,205.69162,617.953796,1_20230416_060000.wav,2,1,upsweep_500hz,2023-04-16 06:00:00,600.0
2162,133.25333333333333,0.6584588822218115,132.89866666666666,133.608,205.69162,617.953796,1_20230502_063000.wav,2,1,upsweep_500hz,2023-05-02 06:30:00,600.0
2163,275.92,0.656917792527096,275.56533333333334,276.2746666666667,205.69162,617.953796,1_20230502_063000.wav,2,1,upsweep_500hz,2023-05-02 06:30:00,600.0
2164,278.28266666666667,0.6596480305001794,277.928,278.63733333333334,205.69162,617.953796,1_20230502_063000.wav,2,1,upsweep_500hz,2023-05-02 06:30:00,600.0
2175,131.25866666666667,0.67982205149533,130.904,131.61333333333334,205.69162,617.953796,1_20230821_120000.wav,6,1,upsweep_500hz,2023-08-21 12:00:00,600.0
2176,569.584,0.6528097761907432,569.2293333333333,569.9386666666666,205.69162,617.953796,1_20230907_070000.wav,7,1,upsweep_500hz,2023-09-07 07:00:00,600.0
2177,571.44,0.6564269370874749,571.0853333333334,571.7946666666667,205.69162,617.953796,1_20230907_070000.wav,7,1,upsweep_500hz,2023-09-07 07:00:00,600.0
2178,116.82666666666668,0.6509054945189537,116.472,117.18133333333331,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2179,327.1093333333333,0.660459694929586,326.75466666666665,327.464,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2180,328.9866666666667,0.6717735383799569,328.632,329.3413333333333,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2181,330.8426666666667,0.6596202537459217,330.488,331.19733333333335,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2182,332.6666666666667,0.6554741961954651,332.312,333.02133333333336,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2183,381.1413333333333,0.6518415373933345,380.7866666666666,381.496,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2184,383.0506666666666,0.670134922837785,382.696,383.4053333333333,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2185,384.8693333333333,0.6541301415268599,384.5146666666666,385.224,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2186,386.6933333333333,0.650236274104577,386.33866666666665,387.048,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2187,445.056,0.6516191273568932,444.7013333333333,445.41066666666666,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2188,446.9066666666667,0.6837341851336791,446.552,447.26133333333337,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
2189,448.73066666666665,0.6652136880411839,448.376,449.0853333333333,205.69162,617.953796,1_20230908_070000.wav,7,1,upsweep_500hz,2023-09-08 07:00:00,600.0
