min_t,max_t,min_f,max_f,label,recording
236.306666667,236.906666667,2396.94,3758.63,nr_syllable_3khz,1_20230918_053000.wav
237.066666667,237.6,2568.71,3758.63,nr_syllable_3khz,1_20230918_053000.wav
237.786666667,238.293333333,2315.41,3589.15,nr_syllable_3khz,1_20230918_053000.wav
238.506666667,239.093333333,2369.45,3672.91,nr_syllable_3khz,1_20230918_053000.wav
239.253333333,239.813333333,2424.75,3846.35,nr_syllable_3khz,1_20230918_053000.wav
240.026666667,240.613333333,2481.34,3846.35,nr_syllable_3khz,1_20230918_053000.wav
240.773333333,241.386666667,2424.75,3802.24,nr_syllable_3khz,1_20230918_053000.wav
241.586666667,242.173333333,2481.34,3715.52,nr_syllable_3khz,1_20230918_053000.wav
243.373333333,243.906666667,2424.75,3467.07,nr_syllable_3khz,1_20230918_053000.wav
244.746666667,245.28,2369.45,3672.91,nr_syllable_3khz,1_20230918_053000.wav
246.146666667,246.773333333,2262.61,3589.15,nr_syllable_3khz,1_20230918_053000.wav
246.986666667,247.48,2315.41,3846.35,nr_syllable_3khz,1_20230918_053000.wav
247.76,248.333333333,2236.66,3589.15,nr_syllable_3khz,1_20230918_053000.wav
248.44,248.946666667,2135.8,3758.63,nr_syllable_3khz,1_20230918_053000.wav
249.293333333,249.946666667,2185.65,3672.91,nr_syllable_3khz,1_20230918_053000.wav
250.133333333,250.666666667,2063.16,3758.63,nr_syllable_3khz,1_20230918_053000.wav
250.88,251.493333333,2315.41,3802.24,nr_syllable_3khz,1_20230918_053000.wav
251.8,252.386666667,2369.45,3715.52,nr_syllable_3khz,1_20230918_053000.wav
258.2,258.72,2481.34,3802.24,nr_syllable_3khz,1_20230918_053000.wav
259.12,259.68,2262.61,3758.63,nr_syllable_3khz,1_20230918_053000.wav
260.533333333,261.12,2369.45,3672.91,nr_syllable_3khz,1_20230918_053000.wav
262.293333333,262.76,2424.75,3672.91,nr_syllable_3khz,1_20230918_053000.wav
263.2,263.666666667,2369.45,3802.24,nr_syllable_3khz,1_20230918_053000.wav
263.893333333,264.506666667,2342.27,3846.35,nr_syllable_3khz,1_20230918_053000.wav
267.36,267.866666667,2369.45,3630.79,nr_syllable_3khz,1_20230918_053000.wav
268.12,268.68,2539.25,3758.63,nr_syllable_3khz,1_20230918_053000.wav
268.853333333,269.373333333,2369.45,3890.97,nr_syllable_3khz,1_20230918_053000.wav
269.653333333,270.186666667,2510.12,3758.63,nr_syllable_3khz,1_20230918_053000.wav
271.16,271.693333333,2396.94,3589.15,nr_syllable_3khz,1_20230918_053000.wav
272.426666667,273.04,2342.27,3672.91,nr_syllable_3khz,1_20230918_053000.wav
274.013333333,274.48,2185.65,3802.24,nr_syllable_3khz,1_20230918_053000.wav
298.333333333,299.0,2342.27,3672.91,nr_syllable_3khz,1_20230918_053000.wav
299.186666667,299.76,2236.66,3846.35,nr_syllable_3khz,1_20230918_053000.wav
299.92,300.506666667,2160.58,3758.63,nr_syllable_3khz,1_20230918_053000.wav
300.626666667,301.2,2185.65,3715.52,nr_syllable_3khz,1_20230918_053000.wav
301.56,302.106666667,2160.58,3715.52,nr_syllable_3khz,1_20230918_053000.wav
302.28,302.813333333,2111.31,3758.63,nr_syllable_3khz,1_20230918_053000.wav
303.786666667,304.32,2111.31,3547.99,nr_syllable_3khz,1_20230918_053000.wav
305.293333333,305.826666667,2111.31,3547.99,nr_syllable_3khz,1_20230918_053000.wav
306.453333333,306.96,2087.09,3630.79,nr_syllable_3khz,1_20230918_053000.wav
307.72,308.28,2087.09,3630.79,nr_syllable_3khz,1_20230918_053000.wav
314.08,314.6,2342.27,3715.52,nr_syllable_3khz,1_20230918_053000.wav
314.84,315.426666667,2211.01,3758.63,nr_syllable_3khz,1_20230918_053000.wav
315.613333333,316.173333333,2160.58,3758.63,nr_syllable_3khz,1_20230918_053000.wav
316.333333333,317.0,2236.66,3715.52,nr_syllable_3khz,1_20230918_053000.wav
317.213333333,317.72,2211.01,3715.52,nr_syllable_3khz,1_20230918_053000.wav
317.96,318.506666667,2236.66,3890.97,nr_syllable_3khz,1_20230918_053000.wav
318.8,319.4,2315.41,3846.35,nr_syllable_3khz,1_20230918_053000.wav
329.546666667,330.053333333,2396.94,3802.24,nr_syllable_3khz,1_20230918_053000.wav
330.373333333,330.933333333,2396.94,3758.63,nr_syllable_3khz,1_20230918_053000.wav
331.16,331.72,2160.58,3802.24,nr_syllable_3khz,1_20230918_053000.wav
331.946666667,332.493333333,2185.65,3802.24,nr_syllable_3khz,1_20230918_053000.wav
332.72,333.28,2211.01,3758.63,nr_syllable_3khz,1_20230918_053000.wav
333.48,334.026666667,2315.41,3715.52,nr_syllable_3khz,1_20230918_053000.wav
334.173333333,334.76,2160.58,3846.35,nr_syllable_3khz,1_20230918_053000.wav
335.04,335.626666667,2135.8,3802.24,nr_syllable_3khz,1_20230918_053000.wav
335.8,336.306666667,2288.86,3802.24,nr_syllable_3khz,1_20230918_053000.wav
340.466666667,340.986666667,2342.27,3846.35,nr_syllable_3khz,1_20230918_053000.wav
341.333333333,341.946666667,2288.86,3846.35,nr_syllable_3khz,1_20230918_053000.wav
342.16,342.64,2396.94,3890.97,nr_syllable_3khz,1_20230918_053000.wav
342.92,343.533333333,2236.66,3846.35,nr_syllable_3khz,1_20230918_053000.wav
343.68,344.253333333,2211.01,3802.24,nr_syllable_3khz,1_20230918_053000.wav
344.52,345.08,2262.61,3758.63,nr_syllable_3khz,1_20230918_053000.wav
345.293333333,345.946666667,2315.41,3802.24,nr_syllable_3khz,1_20230918_053000.wav
346.12,346.693333333,2063.16,3846.35,nr_syllable_3khz,1_20230918_053000.wav
352.106666667,352.64,2262.61,3802.24,nr_syllable_3khz,1_20230918_053000.wav
352.893333333,353.493333333,2211.01,3802.24,nr_syllable_3khz,1_20230918_053000.wav
353.653333333,354.32,2063.16,3802.24,nr_syllable_3khz,1_20230918_053000.wav
354.373333333,354.933333333,2160.58,4074.71,nr_syllable_3khz,1_20230918_053000.wav
355.2,355.733333333,2111.31,3846.35,nr_syllable_3khz,1_20230918_053000.wav
355.893333333,356.573333333,2160.58,3846.35,nr_syllable_3khz,1_20230918_053000.wav
356.733333333,357.36,2111.31,3758.63,nr_syllable_3khz,1_20230918_053000.wav
357.573333333,358.053333333,2111.31,3672.91,nr_syllable_3khz,1_20230918_053000.wav
358.32,358.8,2063.16,3802.24,nr_syllable_3khz,1_20230918_053000.wav
366.346666667,366.92,2262.61,3672.91,nr_syllable_3khz,1_20230918_053000.wav
367.066666667,367.613333333,2211.01,3672.91,nr_syllable_3khz,1_20230918_053000.wav
367.866666667,368.426666667,2160.58,3672.91,nr_syllable_3khz,1_20230918_053000.wav
368.613333333,369.093333333,2315.41,3758.63,nr_syllable_3khz,1_20230918_053000.wav
369.4,369.88,2236.66,3758.63,nr_syllable_3khz,1_20230918_053000.wav
370.133333333,370.653333333,2160.58,3715.52,nr_syllable_3khz,1_20230918_053000.wav
370.92,371.44,2039.5,3846.35,nr_syllable_3khz,1_20230918_053000.wav
371.68,372.16,2185.65,3890.97,nr_syllable_3khz,1_20230918_053000.wav
373.306666667,373.706666667,2135.8,3890.97,nr_syllable_3khz,1_20230918_053000.wav
374.76,375.32,2039.5,3507.3,nr_syllable_3khz,1_20230918_053000.wav
376.0,376.586666667,2211.01,3715.52,nr_syllable_3khz,1_20230918_053000.wav
377.24,377.76,2087.09,3758.63,nr_syllable_3khz,1_20230918_053000.wav
383.906666667,384.48,2211.01,3802.24,nr_syllable_3khz,1_20230918_053000.wav
384.72,385.226666667,2016.11,3715.52,nr_syllable_3khz,1_20230918_053000.wav
385.493333333,385.946666667,2063.16,3758.63,nr_syllable_3khz,1_20230918_053000.wav
386.28,386.893333333,1992.98,3715.52,nr_syllable_3khz,1_20230918_053000.wav
387.066666667,387.453333333,2262.61,3890.97,nr_syllable_3khz,1_20230918_053000.wav
387.826666667,388.333333333,2236.66,3981.78,nr_syllable_3khz,1_20230918_053000.wav
388.546666667,389.026666667,2185.65,3936.12,nr_syllable_3khz,1_20230918_053000.wav
389.4,389.773333333,2135.8,3846.35,nr_syllable_3khz,1_20230918_053000.wav
397.68,398.2,2369.45,3715.52,nr_syllable_3khz,1_20230918_053000.wav
398.573333333,399.04,2396.94,3890.97,nr_syllable_3khz,1_20230918_053000.wav
399.333333333,399.906666667,2039.5,3846.35,nr_syllable_3khz,1_20230918_053000.wav
400.133333333,400.56,2262.61,3846.35,nr_syllable_3khz,1_20230918_053000.wav
411.6,412.053333333,2211.01,3715.52,nr_syllable_3khz,1_20230918_053000.wav
412.96,413.493333333,2016.11,3589.15,nr_syllable_3khz,1_20230918_053000.wav
423.093333333,423.573333333,2315.41,3715.52,nr_syllable_3khz,1_20230918_053000.wav
423.866666667,424.44,2262.61,3802.24,nr_syllable_3khz,1_20230918_053000.wav
424.56,425.053333333,2236.66,4027.98,nr_syllable_3khz,1_20230918_053000.wav
425.36,426.0,2236.66,3846.35,nr_syllable_3khz,1_20230918_053000.wav
426.106666667,426.56,2481.34,3890.97,nr_syllable_3khz,1_20230918_053000.wav
426.866666667,427.293333333,2262.61,3758.63,nr_syllable_3khz,1_20230918_053000.wav
427.653333333,428.186666667,2160.58,3758.63,nr_syllable_3khz,1_20230918_053000.wav
428.453333333,429.013333333,2111.31,3715.52,nr_syllable_3khz,1_20230918_053000.wav
429.213333333,429.8,2016.11,3630.79,nr_syllable_3khz,1_20230918_053000.wav
429.986666667,430.493333333,2087.09,3802.24,nr_syllable_3khz,1_20230918_053000.wav
431.333333333,431.826666667,2063.16,3890.97,nr_syllable_3khz,1_20230918_053000.wav
432.613333333,433.093333333,1970.13,3630.79,nr_syllable_3khz,1_20230918_053000.wav
433.826666667,434.36,1992.98,3758.63,nr_syllable_3khz,1_20230918_053000.wav
444.826666667,445.373333333,2568.71,3846.35,nr_syllable_3khz,1_20230918_053000.wav
445.573333333,446.12,2315.41,3802.24,nr_syllable_3khz,1_20230918_053000.wav
446.36,446.826666667,2236.66,3758.63,nr_syllable_3khz,1_20230918_053000.wav
447.746666667,448.32,2087.09,3547.99,nr_syllable_3khz,1_20230918_053000.wav
449.226666667,449.92,2160.58,3715.52,nr_syllable_3khz,1_20230918_053000.wav
450.346666667,450.96,2160.58,3715.52,nr_syllable_3khz,1_20230918_053000.wav
451.68,452.133333333,2236.66,3672.91,nr_syllable_3khz,1_20230918_053000.wav
457.933333333,458.373333333,2452.88,3802.24,nr_syllable_3khz,1_20230918_053000.wav
458.68,459.293333333,2396.94,3758.63,nr_syllable_3khz,1_20230918_053000.wav
459.52,460.04,2262.61,3715.52,nr_syllable_3khz,1_20230918_053000.wav
460.2,460.773333333,2342.27,3672.91,nr_syllable_3khz,1_20230918_053000.wav
461.0,461.533333333,2185.65,3846.35,nr_syllable_3khz,1_20230918_053000.wav
461.76,462.16,2288.86,3890.97,nr_syllable_3khz,1_20230918_053000.wav
462.586666667,463.186666667,2111.31,3672.91,nr_syllable_3khz,1_20230918_053000.wav
463.346666667,463.866666667,2236.66,3589.15,nr_syllable_3khz,1_20230918_053000.wav
464.186666667,464.733333333,2315.41,3630.79,nr_syllable_3khz,1_20230918_053000.wav
464.946666667,465.373333333,2369.45,3846.35,nr_syllable_3khz,1_20230918_053000.wav
475.906666667,476.413333333,2236.66,3547.99,nr_syllable_3khz,1_20230918_053000.wav
476.733333333,477.346666667,2111.31,3715.52,nr_syllable_3khz,1_20230918_053000.wav
477.52,478.173333333,2063.16,3802.24,nr_syllable_3khz,1_20230918_053000.wav
478.306666667,478.84,2262.61,3802.24,nr_syllable_3khz,1_20230918_053000.wav
479.04,479.666666667,2039.5,3802.24,nr_syllable_3khz,1_20230918_053000.wav
479.813333333,480.36,2063.16,3715.52,nr_syllable_3khz,1_20230918_053000.wav
484.666666667,485.12,2236.66,3890.97,nr_syllable_3khz,1_20230918_053000.wav
485.32,485.786666667,2236.66,3936.12,nr_syllable_3khz,1_20230918_053000.wav
486.053333333,486.64,2185.65,3715.52,nr_syllable_3khz,1_20230918_053000.wav
486.813333333,487.24,2236.66,3715.52,nr_syllable_3khz,1_20230918_053000.wav
487.533333333,488.08,2160.58,3890.97,nr_syllable_3khz,1_20230918_053000.wav
488.373333333,488.933333333,2016.11,3672.91,nr_syllable_3khz,1_20230918_053000.wav
489.16,489.72,2160.58,3802.24,nr_syllable_3khz,1_20230918_053000.wav
489.933333333,490.453333333,2160.58,3802.24,nr_syllable_3khz,1_20230918_053000.wav
498.96,499.426666667,2396.94,3715.52,nr_syllable_3khz,1_20230918_053000.wav
499.56,500.066666667,2424.75,3672.91,nr_syllable_3khz,1_20230918_053000.wav
500.44,500.906666667,2396.94,3890.97,nr_syllable_3khz,1_20230918_053000.wav
501.24,501.866666667,1992.98,3715.52,nr_syllable_3khz,1_20230918_053000.wav
502.04,502.573333333,2262.61,3715.52,nr_syllable_3khz,1_20230918_053000.wav
502.773333333,503.28,2236.66,3758.63,nr_syllable_3khz,1_20230918_053000.wav
503.52,504.053333333,2160.58,3802.24,nr_syllable_3khz,1_20230918_053000.wav
504.306666667,504.88,2063.16,3846.35,nr_syllable_3khz,1_20230918_053000.wav
505.066666667,505.626666667,2236.66,3758.63,nr_syllable_3khz,1_20230918_053000.wav
505.826666667,506.306666667,2087.09,3758.63,nr_syllable_3khz,1_20230918_053000.wav
515.186666667,515.64,2481.34,3890.97,nr_syllable_3khz,1_20230918_053000.wav
515.973333333,516.453333333,2288.86,3758.63,nr_syllable_3khz,1_20230918_053000.wav
516.72,517.306666667,2369.45,3715.52,nr_syllable_3khz,1_20230918_053000.wav
517.493333333,517.986666667,2211.01,3672.91,nr_syllable_3khz,1_20230918_053000.wav
518.213333333,518.84,2236.66,3715.52,nr_syllable_3khz,1_20230918_053000.wav
519.0,519.493333333,2396.94,3802.24,nr_syllable_3khz,1_20230918_053000.wav
519.72,520.373333333,2236.66,3758.63,nr_syllable_3khz,1_20230918_053000.wav
520.533333333,521.04,2510.12,3802.24,nr_syllable_3khz,1_20230918_053000.wav
522.04,522.453333333,2510.12,3846.35,nr_syllable_3khz,1_20230918_053000.wav
523.28,523.813333333,2628.65,3846.35,nr_syllable_3khz,1_20230918_053000.wav
524.546666667,525.0,2539.25,3589.15,nr_syllable_3khz,1_20230918_053000.wav
525.773333333,526.213333333,2628.65,3715.52,nr_syllable_3khz,1_20230918_053000.wav
526.986666667,527.426666667,2721.21,3630.79,nr_syllable_3khz,1_20230918_053000.wav
528.28,528.76,2659.15,3758.63,nr_syllable_3khz,1_20230918_053000.wav
529.546666667,529.973333333,2784.72,3672.91,nr_syllable_3khz,1_20230918_053000.wav
530.773333333,531.32,2628.65,3758.63,nr_syllable_3khz,1_20230918_053000.wav
540.68,541.133333333,2752.78,3758.63,nr_syllable_3khz,1_20230918_053000.wav
541.373333333,541.906666667,2598.51,4027.98,nr_syllable_3khz,1_20230918_053000.wav
542.146666667,542.626666667,2628.65,3846.35,nr_syllable_3khz,1_20230918_053000.wav
542.826666667,543.413333333,2396.94,3846.35,nr_syllable_3khz,1_20230918_053000.wav
543.64,544.2,2424.75,3846.35,nr_syllable_3khz,1_20230918_053000.wav
544.373333333,544.866666667,2452.88,3758.63,nr_syllable_3khz,1_20230918_053000.wav
545.04,545.706666667,2236.66,3846.35,nr_syllable_3khz,1_20230918_053000.wav
545.853333333,546.36,2424.75,3758.63,nr_syllable_3khz,1_20230918_053000.wav
546.813333333,547.333333333,2452.88,3715.52,nr_syllable_3khz,1_20230918_053000.wav
547.72,548.28,2539.25,3715.52,nr_syllable_3khz,1_20230918_053000.wav
548.56,549.16,2424.75,3758.63,nr_syllable_3khz,1_20230918_053000.wav
555.24,555.68,2539.25,3846.35,nr_syllable_3khz,1_20230918_053000.wav
555.92,556.426666667,2342.27,3758.63,nr_syllable_3khz,1_20230918_053000.wav
556.68,557.346666667,2342.27,3758.63,nr_syllable_3khz,1_20230918_053000.wav
557.493333333,558.08,2539.25,3846.35,nr_syllable_3khz,1_20230918_053000.wav
558.24,558.746666667,2539.25,4027.98,nr_syllable_3khz,1_20230918_053000.wav
559.133333333,559.653333333,2481.34,3758.63,nr_syllable_3khz,1_20230918_053000.wav
559.733333333,560.333333333,2568.71,3936.12,nr_syllable_3khz,1_20230918_053000.wav
560.573333333,561.16,2396.94,3936.12,nr_syllable_3khz,1_20230918_053000.wav
561.586666667,562.12,2568.71,3890.97,nr_syllable_3khz,1_20230918_053000.wav
562.333333333,562.88,2659.15,3715.52,nr_syllable_3khz,1_20230918_053000.wav
563.066666667,563.6,2510.12,3846.35,nr_syllable_3khz,1_20230918_053000.wav
563.88,564.386666667,2539.25,3758.63,nr_syllable_3khz,1_20230918_053000.wav
564.653333333,565.186666667,2539.25,3890.97,nr_syllable_3khz,1_20230918_053000.wav
565.493333333,566.013333333,2568.71,3846.35,nr_syllable_3khz,1_20230918_053000.wav
566.24,566.88,2539.25,3802.24,nr_syllable_3khz,1_20230918_053000.wav
567.066666667,567.626666667,2510.12,3890.97,nr_syllable_3khz,1_20230918_053000.wav
597.626666667,598.133333333,2721.21,3802.24,nr_syllable_3khz,1_20230918_053000.wav
598.346666667,598.8,2452.88,3890.97,nr_syllable_3khz,1_20230918_053000.wav
599.093333333,599.586666667,2424.75,3802.24,nr_syllable_3khz,1_20230918_053000.wav
6.337333333,7.373333333,5923.23,8856.83,fast_trill_6khz,1_20230908_063000.wav
21.532,22.344,6057.1,9057.01,fast_trill_6khz,1_20230908_063000.wav
42.625333333,44.128,5792.31,9261.72,fast_trill_6khz,1_20230908_063000.wav
49.662666667,50.969333333,5923.23,8758.4,fast_trill_6khz,1_20230908_063000.wav
66.546666667,67.694666667,5857.4,8564.82,fast_trill_6khz,1_20230908_063000.wav
75.394666667,76.561333333,6057.1,8469.64,fast_trill_6khz,1_20230908_063000.wav
79.314666667,80.332,5792.31,8009.37,fast_trill_6khz,1_20230908_063000.wav
86.716,87.789333333,6057.1,8190.4,fast_trill_6khz,1_20230908_063000.wav
100.024,100.728,6057.1,9057.01,fast_trill_6khz,1_20230908_063000.wav
157.953333333,159.266666667,6057.1,9158.79,fast_trill_6khz,1_20230908_063000.wav
164.226666667,165.493333333,5923.23,10127.9,fast_trill_6khz,1_20230908_063000.wav
196.233333333,197.4,5989.79,9261.72,fast_trill_6khz,1_20230908_063000.wav
206.54,207.426666667,5989.79,10241.7,fast_trill_6khz,1_20230908_063000.wav
223.773333333,224.946666667,5664.28,10356.8,fast_trill_6khz,1_20230908_063000.wav
271.3,272.58,5923.23,9904.02,fast_trill_6khz,1_20230908_063000.wav
279.08,280.273333333,5923.23,9057.01,fast_trill_6khz,1_20230908_063000.wav
292.653333333,293.42,5989.79,9057.01,fast_trill_6khz,1_20230908_063000.wav
329.266666667,330.54,5923.23,8856.83,fast_trill_6khz,1_20230908_063000.wav
338.453333333,339.946666667,5923.23,9471.05,fast_trill_6khz,1_20230908_063000.wav
349.086666667,350.0,5792.31,8758.4,fast_trill_6khz,1_20230908_063000.wav
365.746666667,366.506666667,6125.17,8190.4,fast_trill_6khz,1_20230908_063000.wav
398.693333333,399.946666667,6125.17,8099.38,fast_trill_6khz,1_20230908_063000.wav
407.093333333,408.893333333,6057.1,7832.34,fast_trill_6khz,1_20230908_063000.wav
424.586666667,425.693333333,5792.31,7920.36,fast_trill_6khz,1_20230908_063000.wav
434.68,435.986666667,5857.4,7920.36,fast_trill_6khz,1_20230908_063000.wav
444.173333333,445.16,5923.23,8009.37,fast_trill_6khz,1_20230908_063000.wav
454.44,456.213333333,5727.94,7920.36,fast_trill_6khz,1_20230908_063000.wav
494.4,495.453333333,6125.17,7745.3,fast_trill_6khz,1_20230908_063000.wav
502.92,503.906666667,6263.61,7832.34,fast_trill_6khz,1_20230908_063000.wav
512.933333333,514.44,6125.17,7832.34,fast_trill_6khz,1_20230908_063000.wav
517.413333333,518.12,5989.79,7659.23,fast_trill_6khz,1_20230908_063000.wav
522.92,524.24,5857.4,8009.37,fast_trill_6khz,1_20230908_063000.wav
528.466666667,529.506666667,6057.1,7324.39,fast_trill_6khz,1_20230908_063000.wav
541.066666667,542.2,6125.17,8375.52,fast_trill_6khz,1_20230908_063000.wav
598.612,599.022666667,2929.53,4005.82,nr_syllable_3khz,1_20230908_063000.wav
599.218666667,599.648,2709.1,4050.84,nr_syllable_3khz,1_20230908_063000.wav
66.024,67.442666667,5857.4,8469.64,fast_trill_6khz,1_20230911_073000.wav
85.904,87.341333333,5664.28,8009.37,fast_trill_6khz,1_20230911_073000.wav
108.266666667,109.461333333,5923.23,7832.34,fast_trill_6khz,1_20230911_073000.wav
112.168,113.026666667,6194.01,7832.34,fast_trill_6khz,1_20230911_073000.wav
122.061333333,122.845333333,6125.17,7920.36,fast_trill_6khz,1_20230911_073000.wav
247.026666667,248.04,5989.79,8375.52,fast_trill_6khz,1_20230911_073000.wav
259.853333333,261.32,5923.23,7920.36,fast_trill_6khz,1_20230911_073000.wav
394.584,395.88,5989.79,7832.34,fast_trill_6khz,1_20230911_073000.wav
521.426666667,522.466666667,5989.79,7832.34,fast_trill_6khz,1_20230911_073000.wav
526.413333333,527.226666667,6263.61,7920.36,fast_trill_6khz,1_20230911_073000.wav
0.858666667,2.109333333,5989.79,8009.37,fast_trill_6khz,1_20230914_063000.wav
272.213333333,273.386666667,6057.1,7745.3,fast_trill_6khz,1_20230914_063000.wav
313.386666667,314.906666667,6194.01,7920.36,fast_trill_6khz,1_20230914_063000.wav
335.653333333,336.986666667,6194.01,8009.37,fast_trill_6khz,1_20230914_063000.wav
351.653333333,352.88,5923.23,7745.3,fast_trill_6khz,1_20230914_063000.wav
359.253333333,360.8,5989.79,9471.05,fast_trill_6khz,1_20230914_063000.wav
32.736,33.816,1368.59,4021.0,triangle_3khz,1_20230319_070000.wav
40.932,41.64,1350.27,4021.0,triangle_3khz,1_20230319_070000.wav
47.445333333,48.512,1405.96,3759.07,triangle_3khz,1_20230319_070000.wav
340.056,340.728,1524.33,3967.19,triangle_3khz,1_20230319_070000.wav
514.28,514.74,2248.26,3991.59,nr_syllable_3khz,1_20230426_070000.wav
514.944,515.530666667,2122.83,3934.72,nr_syllable_3khz,1_20230426_070000.wav
515.712,516.277333333,2280.75,3878.65,nr_syllable_3khz,1_20230426_070000.wav
516.405333333,516.981333333,2313.72,3878.65,nr_syllable_3khz,1_20230426_070000.wav
517.098666667,517.770666667,2062.77,3768.91,nr_syllable_3khz,1_20230426_070000.wav
517.845333333,518.453333333,2280.75,3878.65,nr_syllable_3khz,1_20230426_070000.wav
518.56,519.2,2153.52,3878.65,nr_syllable_3khz,1_20230426_070000.wav
519.325333333,519.978666667,2062.77,3878.65,nr_syllable_3khz,1_20230426_070000.wav
12.068,12.74,6196.58,7978.85,fast_trill_6khz,1_20230828_063000.wav
169.621333333,170.794666667,5882.49,8441.07,fast_trill_6khz,1_20230828_063000.wav
174.293333333,175.498666667,5801.35,8324.64,fast_trill_6khz,1_20230828_063000.wav
177.152,178.538666667,5964.76,8441.07,fast_trill_6khz,1_20230828_063000.wav
187.872,189.205333333,5801.35,7874.75,fast_trill_6khz,1_20230828_063000.wav
192.629333333,193.866666667,5882.49,8209.81,fast_trill_6khz,1_20230828_063000.wav
216.053333333,217.173333333,6132.78,8096.57,fast_trill_6khz,1_20230828_063000.wav
229.493333333,230.954666667,5964.76,7659.01,fast_trill_6khz,1_20230828_063000.wav
241.973333333,242.954666667,5801.35,7766.13,fast_trill_6khz,1_20230828_063000.wav
246.058666667,247.253333333,5801.35,8209.81,fast_trill_6khz,1_20230828_063000.wav
253.482666667,255.125333333,5721.33,8441.07,fast_trill_6khz,1_20230828_063000.wav
270.250666667,271.136,5882.49,7449.17,fast_trill_6khz,1_20230828_063000.wav
284.661333333,285.717333333,6132.78,7874.75,fast_trill_6khz,1_20230828_063000.wav
310.389333333,311.498666667,5801.35,7874.75,fast_trill_6khz,1_20230828_063000.wav
326.112,327.093333333,5801.35,8209.81,fast_trill_6khz,1_20230828_063000.wav
338.88,339.978666667,5801.35,7874.75,fast_trill_6khz,1_20230828_063000.wav
348.010666667,349.013333333,5882.49,7766.13,fast_trill_6khz,1_20230828_063000.wav
384.146666667,385.093333333,5882.49,7984.89,fast_trill_6khz,1_20230828_063000.wav
406.308,407.064,5964.76,7874.75,fast_trill_6khz,1_20230828_063000.wav
410.489333333,411.693333333,5964.76,8324.64,fast_trill_6khz,1_20230828_063000.wav
417.769333333,418.74,5964.76,7984.89,fast_trill_6khz,1_20230828_063000.wav
423.388,424.125333333,6132.78,8209.81,fast_trill_6khz,1_20230828_063000.wav
451.154666667,452.153333333,5964.76,8324.64,fast_trill_6khz,1_20230828_063000.wav
